"CSIScontractID","SumOfnumberOfActions","SumofObligatedAmount","SumOfbaseandexercisedoptionsvalue","Sumofbaseandalloptionsvalue","StartFiscal_Year","maxoffiscal_year","IsIDV","idvpiid","piid","ContractLabelID","hyphenatedIDVpiid","CSISidvpiidID","IsPerformanceBasedLogistics","ContractingAgencyID","ContractingOfficeID","MajorCommandID","FundingAgencyID","FundingOfficeID","TypeOfContractPricing","systemequipmentcode","statutoryexceptiontofairopportunity","extentcompeted","IsSomeCompetition","IsFullAndOpen","IsCostBased","IsFixedPrice","IsIncentive","contractactiontype","ObligatedAmount","MinOfEffectiveDate","MaxOfEffectiveDate","ChangeOrderObligatedAmount","ChangeOrderBaseAndExercisedOptionsValue","ChangeOrderBaseAndAllOptionsValue","NewWorkObligatedAmount","NewWorkBaseAndExercisedOptionsValue","NewWorkBaseAndAllOptionsValue","SumOfUnmodifiedobligatedAmount","SumOfUnmodifiedbaseandexercisedoptionsvalue","SumOfUnmodifiedbaseandalloptionsvalue","UnmodifiedNumberOfOffersReceived","IsClosed","IsModified","IsTerminated","SumOfisChangeOrder","MaxOfisChangeOrder","SumOfisNewWork","MaxOfisNewWork"
18171557,2,266422.89,266422.89,266422.89,2010,2010,1,"H9222208D0017","0219",NA,"",192907,"","97ZS","H92222",NA,NA,NA,"J","000","","A",NA,NA,NA,"True",NA,NA,266422.89,"2010-05-28 00:00:00.0000000","2010-06-01 00:00:00.0000000",0,0,0,-37804.6,-37804.6,-37804.6,304227.49,304227.49,304227.49,NA,0,1,0,0,0,1,1
18401890,77,199545303.4063,278967884,278967884,2011,2013,1,"HQ000604D0006","0029",NA,"",250093,"","97JC","",NA,NA,NA,"R","CAA","","A",NA,NA,NA,"False",NA,NA,199545303.4063,"2011-07-29 00:00:00.0000000","2013-09-30 00:00:00.0000000",1800000,127093918,127093918,84979596,63557705,63557705,2909000,0,0,NA,0,1,0,4,1,32,1
18251514,624,12654586.67,12654586.67,12654586.67,2008,2008,1,"HDEC0207D0001","8001",NA,"",80596,"","97AZ","HDEC02",NA,NA,NA,"J","000","","A",NA,NA,NA,"True",NA,NA,12654586.67,"2008-01-10 00:00:00.0000000","2008-01-10 00:00:00.0000000",0,0,0,0,0,0,12654586.67,12654586.67,12654586.67,3,0,0,0,0,0,0,0
18215942,1203,21747761.17,21747761.17,21747761.17,2010,2010,1,"HDEC0105G3356","1012",NA,"",393838,"","97AZ","HDEC01",NA,NA,NA,"J","000","","B",NA,NA,NA,"True",NA,NA,21747761.17,"2009-10-01 00:00:00.0000000","2009-10-01 00:00:00.0000000",0,0,0,0,0,0,21747761.17,21747761.17,21747761.17,1,0,0,0,0,0,0,0
21633156,1,364809,0,0,2006,2006,1,"SPM30006D3179","122B",NA,"",344435,"","97AS","SPM300",NA,NA,NA,"J","000","","A",NA,NA,NA,"True",NA,NA,364809,"2006-05-02 00:00:00.0000000","2006-05-02 00:00:00.0000000",0,0,0,0,0,0,364809,0,0,2,0,0,0,0,0,0,0
18971681,2,2185170,0,0,2004,2005,1,"N0042103D0024","0002",NA,"",181390,"","1700","",NA,NA,NA,"Y","212","","C",NA,NA,NA,"False",NA,NA,2185170,"2004-04-30 00:00:00.0000000","2005-03-16 00:00:00.0000000",0,0,0,0,0,0,2545170,0,0,NA,0,1,0,0,0,0,0
20423705,10,20830676.9596,20830676.9596,20830676.9596,2006,2013,1,"SP060006D5606","B001",NA,"",134320,"","97AS","SP0600",NA,NA,NA,"J","000","","A",NA,NA,NA,"True",NA,NA,20830676.9596,"2007-01-08 00:00:00.0000000","2013-04-25 00:00:00.0000000",0,0,0,0,0,0,1570896,1570896,1570896,NA,0,1,0,0,0,0,0
9957374,2,742788,0,0,2000,2001,1,"F6413397D0002","5011",NA,"",261066,"","5700","RC03",NA,NA,NA,"J","3000","","A",NA,NA,NA,"True",NA,NA,742788,"2000-06-28 00:00:00.0000000","2001-06-29 00:00:00.0000000",0,0,0,0,0,0,742788,0,0,5,0,0,0,0,0,0,0
18800833,59,144172588.5275,187619055.9063,169629025,2009,2013,1,"N0017804D4030","EH03",NA,"",402412,"","1700","N00024",NA,NA,NA,"","374","FAIR","A",NA,NA,NA,"False",NA,NA,144172588.5275,"2009-07-22 00:00:00.0000000","2013-09-27 00:00:00.0000000",0,0,0,0,0,0,19091741,28472599,169629025,NA,0,1,0,0,0,0,0
18632325,13,78658562.23,78658562.23,78658562.23,2009,2012,1,"M6785409D3001","0001",NA,"",124990,"","1700","M67854",NA,NA,NA,"J","000","","D",NA,NA,NA,"True",NA,NA,78658562.23,"2009-09-28 00:00:00.0000000","2012-08-13 00:00:00.0000000",0,0,0,-273188.27,-273188.27,-273188.27,78936987.69,78936987.69,78936987.69,NA,0,1,0,0,0,4,1
7982488,12,58955207.55,0,0,2004,2012,0,"","W58RGZ04C0205",NA,"",23356,"","2100","W58RGZ",NA,NA,NA,"U","","","",NA,NA,NA,"False",NA,NA,58955207.55,"2004-05-07 00:00:00.0000000","2012-09-11 00:00:00.0000000",9654588,0,0,-282878.45,0,0,24925000,0,0,NA,0,1,0,4,1,3,1
15465203,4,5757344,0,0,2004,2006,1,"GS10F0050N","W9133L04F0122",NA,"",200578,"","2100","W9133L",NA,NA,NA,"J","000","","A",NA,NA,NA,"True",NA,NA,5757344,"2004-09-17 00:00:00.0000000","2006-01-13 00:00:00.0000000",2838429,0,0,363000,0,0,2555915,0,0,0,0,1,0,2,1,1,1
4163687,62,127349632.08,749279323.9168,749279323.9168,2009,2013,0,"","SP060009C8256",NA,"",23356,"","97AS","SP0600",NA,NA,NA,"J","000","","A",NA,NA,NA,"True",NA,NA,127349632.08,"2009-09-30 00:00:00.0000000","2013-09-27 00:00:00.0000000",-28200,-35073.8701,-35073.8701,53802074.2,16469860,16469860,3268832,650262714,650262714,NA,0,1,0,6,1,25,1
19903380,2,32311623,0,0,2004,2005,1,"SP020004D0003","8001",NA,"",265056,"","97AS","",NA,NA,NA,"J","000","","A",NA,NA,NA,"True",NA,NA,32311623,"2004-05-05 00:00:00.0000000","2004-10-01 00:00:00.0000000",0,0,0,0,0,0,16155811,0,0,NA,0,1,0,0,0,0,0
19062101,3,480447.0984,480447.0984,480447.0984,2012,2013,1,"N4523A07D0006","0034",NA,"",156994,"","1700","N4523A",NA,NA,NA,"J","000","FAIR","D",NA,NA,NA,"True",NA,NA,480447.0984,"2012-05-02 00:00:00.0000000","2013-04-19 00:00:00.0000000",0,0,0,0,0,0,563957.2,563957.2,563957.2,NA,0,1,0,0,0,1,1
19078116,81,34726069.59,0,0,2004,2009,1,"N6133900D0010","0008",NA,"",150922,"","1700","",NA,NA,NA,"","000","","A",NA,NA,NA,"True",NA,NA,34726069.59,"2003-10-07 00:00:00.0000000","2009-09-29 00:00:00.0000000",15555469,0,0,2930068.17,0,0,0,0,0,NA,0,1,0,45,1,17,1
2955424,5,18436760,20036760,20036760,2008,2009,0,"","N0001408C0625",NA,"",23356,"","1700","N00014",NA,NA,NA,"U","000","","A",NA,NA,NA,"False",NA,NA,18436760,"2008-05-02 00:00:00.0000000","2008-10-14 00:00:00.0000000",0,0,0,0,0,0,14566000,20036760,20036760,NA,0,1,0,0,0,0,0
18659641,8,30604943,0,0,2005,2007,1,"N0001905D0018","0001",NA,"",262104,"","1700","N00019",NA,NA,NA,"","000","","C",NA,NA,NA,"True",NA,NA,30604943,"2005-03-18 00:00:00.0000000","2007-03-01 00:00:00.0000000",0,0,0,2384667,0,0,28118478,0,0,NA,0,1,0,0,0,2,1
490500,29,117502612,0,0,2001,2011,0,"","DAAE3001C1101",NA,"",23356,"","2100","",NA,NA,NA,"","000","","D",NA,NA,NA,"",NA,NA,117502612,"2001-09-10 00:00:00.0000000","2011-09-26 00:00:00.0000000",4251556,0,0,92051056,0,0,21200000,0,0,NA,0,1,0,11,1,12,1
24506319,27,39990490.2871,44852976.6758,44852975.6758,2012,2013,1,"W15P7T10DD421","0002",NA,"",108838,"","2100","W15P7T",NA,NA,NA,"U","000","FAIR","A",NA,NA,NA,"False",NA,NA,39990490.2871,"2012-05-07 00:00:00.0000000","2013-09-24 00:00:00.0000000",0,0,0,103829.375,18392724,0,18042826.08,23142618,41535341,NA,0,1,0,0,0,6,1
24541698,16,5453175.6316,5453175.6316,5453175.6316,2010,2013,1,"W52P1J10D0007","0003",NA,"",378277,"","2100","W52P1J",NA,NA,NA,"J","000","","A",NA,NA,NA,"True",NA,NA,5453175.6316,"2009-11-30 00:00:00.0000000","2013-04-21 00:00:00.0000000",29880.45,29880.45,29880.45,3136302.4416,3136302.4416,3136302.4416,51800.55,51800.55,51800.55,NA,0,1,0,1,1,8,1
8516933,6,9783466,9783466,9783466,2008,2010,0,"","W917BG08C0080",NA,"",23356,"","2100","",NA,NA,NA,"","000","","A",NA,NA,NA,"True",NA,NA,9783466,"2008-09-24 00:00:00.0000000","2010-08-08 00:00:00.0000000",-700098,-700098,-700098,0,0,0,10483564,10483564,10483564,NA,0,1,0,4,1,0,0
18948064,1,6837600,0,0,2000,2000,1,"N0038395D011G","7018",NA,"",178050,"","1700","JA105",NA,NA,NA,"J","2GCB","","C",NA,NA,NA,"True",NA,NA,6837600,"2000-02-24 00:00:00.0000000","2000-02-24 00:00:00.0000000",0,0,0,0,0,0,6837600,0,0,1,0,0,0,0,0,0,0
8195268,3,6517909.2,6517909.2,6517909.2,2008,2010,0,"","W9124D08C0050",NA,"",23356,"","2100","W9124D",NA,NA,NA,"J","000","","B",NA,NA,NA,"True",NA,NA,6517909.2,"2008-09-10 00:00:00.0000000","2010-05-20 00:00:00.0000000",0,0,0,-734.21,-734.21,-734.21,6518643.41,6518643.41,6518643.41,NA,0,1,0,0,0,2,1
18405978,1,1625089,0,0,2004,2004,1,"HQ005004D0001","0015",NA,"",55161,"","97F5","HQ0050",NA,NA,NA,"J","000","","A",NA,NA,NA,"True",NA,NA,1625089,"2004-06-18 00:00:00.0000000","2004-06-18 00:00:00.0000000",0,0,0,0,0,0,1625089,0,0,1,0,0,0,0,0,0,0
20426585,1,1391561.21,1391561.21,1391561.21,2009,2009,1,"SP060009D0108","B001",NA,"",312801,"","97AS","SP0600",NA,NA,NA,"K","000","","A",NA,NA,NA,"True",NA,NA,1391561.21,"2009-04-01 00:00:00.0000000","2009-04-01 00:00:00.0000000",0,0,0,0,0,0,1391561.21,1391561.21,1391561.21,99,0,0,0,0,0,0,0
24889556,4,699324,699324,699324,2007,2007,1,"W912R105D0020","WV04",NA,"",18436,"","2100","W912L8",NA,NA,NA,"J","000","FAIR","A",NA,NA,NA,"True",NA,NA,699324,"2007-06-12 00:00:00.0000000","2007-09-15 00:00:00.0000000",188700,188700,188700,0,0,0,510624,510624,510624,NA,0,1,0,3,1,0,0
498705,32,205671025,0,0,2000,2012,0,"","DAAH2300C0124",NA,"",23356,"","2100","",NA,NA,NA,"J","000","","B",NA,NA,NA,"True",NA,NA,205671025,"2000-06-02 00:00:00.0000000","2012-03-12 00:00:00.0000000",13315614,0,0,154625401,0,0,2320499,0,0,NA,0,1,0,6,1,11,1
18501329,2,3711866.06,3711866.06,3711866.06,2011,2011,1,"HTC71111DC001","0219",NA,"",419271,"","9776","HTC711",NA,NA,NA,"J","000","FAIR","D",NA,NA,NA,"True",NA,NA,3711866.06,"2011-05-26 00:00:00.0000000","2011-06-09 00:00:00.0000000",0,0,0,0,0,0,3822645.26,3822645.26,3822645.26,NA,0,1,0,0,0,0,0
24595841,4,878097.95,878097.95,878097.95,2011,2012,1,"W81XWH08D0050","2208",NA,"",258868,"","2100","W81XWH",NA,NA,NA,"Z","000","","D",NA,NA,NA,"False",NA,NA,878097.95,"2011-04-01 00:00:00.0000000","2012-06-18 00:00:00.0000000",0,0,0,0,0,0,320521.1,1080674.88,1080674.88,NA,0,1,0,0,0,0,0
475166,14,25726529,0,0,2003,2008,0,"","DAAD1303C0051",NA,"",23356,"","2100","",NA,NA,NA,"","","","C",NA,NA,NA,"False",NA,NA,25726529,"2003-07-17 00:00:00.0000000","2008-04-15 00:00:00.0000000",7106794,0,0,10105934,0,0,1082630,0,0,NA,0,1,0,4,1,4,1
18244117,1094,14119545.52,14119545.52,14119545.52,2011,2011,1,"HDEC0110G4000","1103",NA,"",134470,"","97AZ","HDEC01",NA,NA,NA,"J","000","","B",NA,NA,NA,"True",NA,NA,14119545.52,"2011-01-01 00:00:00.0000000","2011-01-01 00:00:00.0000000",0,0,0,0,0,0,14119545.52,14119545.52,14119545.52,1,0,0,0,0,0,0,0
7983836,58,147030004.06,0,0,2005,2013,0,"","W58RGZ05C0239",NA,"",23356,"","","",NA,NA,NA,"","","","C",NA,NA,NA,"False",NA,NA,147030004.06,"2005-07-11 00:00:00.0000000","2013-06-10 00:00:00.0000000",18277212.35,0,0,56494894.06,0,0,1.5e+07,0,0,NA,0,1,0,14,1,22,1
18975218,6,8161719.64,8161719.64,8161719.64,2008,2010,1,"N0042108D0012","0002",NA,"",205301,"","1700","N00421",NA,NA,NA,"","000","","D",NA,NA,NA,"",NA,NA,8161719.64,"2008-09-25 00:00:00.0000000","2010-04-28 00:00:00.0000000",0,0,0,5367690.64,5367690.64,5367690.64,2794029,2794029,2794029,NA,0,1,0,0,0,3,1
9438911,11,8101916.91,8101916.91,8101916.91,2007,2012,1,"DCA20002D5011","0014",NA,"",71984,"","97AK","",NA,NA,NA,"","000","FOO","A",NA,NA,NA,"True",NA,NA,8101916.91,"2007-09-14 00:00:00.0000000","2012-07-18 00:00:00.0000000",0,0,0,2561317.31,2561317.31,2561317.31,5631378,5631378,5631378,NA,1,1,0,0,0,6,1
3341965,48,34400678,0,0,2001,2007,0,"","N0042101C0192",NA,"",23356,"","1700","",NA,NA,NA,"U","","","A",NA,NA,NA,"False",NA,NA,34400678,"2001-03-24 00:00:00.0000000","2007-06-27 00:00:00.0000000",12149434,0,0,5781617,0,0,1436148,0,0,NA,0,1,0,13,1,5,1
9856948,1,1076694,0,0,2003,2003,1,"F1162602D0008","0625",NA,"",389562,"","5700","QA02",NA,NA,NA,"J","3000","MG","D",NA,NA,NA,"True",NA,NA,1076694,"2003-05-20 00:00:00.0000000","2003-05-20 00:00:00.0000000",0,0,0,0,0,0,1076694,0,0,30,0,0,0,0,0,0,0
1148194,11,212480000,0,0,2000,2002,0,"","F0470199C0027",NA,"",23356,"","5700","",NA,NA,NA,"J","3GFK","","A",NA,NA,NA,"True",NA,NA,212480000,"1999-10-12 00:00:00.0000000","2001-11-21 00:00:00.0000000",-4e+06,0,0,5.7e+07,0,0,0,0,0,NA,0,1,0,2,1,2,1
24675922,7,19626685,20352580,20658955,2009,2011,1,"W9123608D0006","0002",NA,"",374766,"","2100","W91236",NA,NA,NA,"J","000","FAIR","A",NA,NA,NA,"True",NA,NA,19626685,"2009-09-20 00:00:00.0000000","2011-03-03 00:00:00.0000000",9360132.5,902580,740955,0,0,0,8e+06,19450000,19918000,NA,0,1,0,4,1,0,0
24557386,23,189187139.62,0,0,2006,2012,1,"W56HZV05G0005","0013",NA,"",350400,"","2100","W56HZV",NA,NA,NA,"","","","C",NA,NA,NA,"",NA,NA,189187139.62,"2006-09-28 00:00:00.0000000","2012-09-26 00:00:00.0000000",0,0,0,183195481.62,0,0,8359001,0,0,NA,0,1,0,0,0,17,1
9884577,43,145912096,165652809,165652809,2009,2013,1,"F3365702D0009","0055",NA,"",32811,"","5700","FA8611",NA,NA,NA,"","265","","C",NA,NA,NA,"False",NA,NA,145912096,"2009-01-02 00:00:00.0000000","2013-09-17 00:00:00.0000000",1853789,0,0,1200000,120186495,120186495,2.2e+07,45466314,45466314,NA,0,1,0,1,1,4,1
19044422,2,1898596.55,1898596.55,1898596.55,2011,2012,1,"N4008511D4331","0001",NA,"",155504,"","1700","N40085",NA,NA,NA,"J","000","","B",NA,NA,NA,"True",NA,NA,1898596.55,"2011-08-01 00:00:00.0000000","2012-06-19 00:00:00.0000000",0,0,0,0,0,0,1895486.55,1895486.55,1895486.55,NA,0,1,0,0,0,0,0
20427181,10,37344775,37345634.43,37345634.43,2009,2012,1,"SP060009D4519","B001",NA,"",312164,"","97AS","SP0600",NA,NA,NA,"K","000","","A",NA,NA,NA,"True",NA,NA,37344775,"2009-06-01 00:00:00.0000000","2012-01-01 00:00:00.0000000",1623.41,1623.41,1623.41,275059.6,275059.6,275059.6,37208753.65,37208753.65,37208753.65,NA,1,1,1,1,1,2,1
8517490,3,525300,525300,525300,2006,2007,0,"","W917BK06P0161",NA,"",23356,"","2100","W917BK",NA,NA,NA,"J","000","","A",NA,NA,NA,"True",NA,NA,525300,"2006-07-25 00:00:00.0000000","2007-01-25 00:00:00.0000000",25300,25300,25300,0,0,0,5e+05,5e+05,5e+05,NA,0,1,0,2,1,0,0
9812652,2,979370,0,0,2005,2005,1,"F0162002A0006","5J01",NA,"",202003,"","5700","FA4416",NA,NA,NA,"J","000","","C",NA,NA,NA,"True",NA,NA,979370,"2004-12-01 00:00:00.0000000","2004-12-01 00:00:00.0000000",0,0,0,0,0,0,0,0,0,NA,0,1,0,0,0,0,0
542633,2,723793,0,0,2003,2004,0,"","DACA4203C0017",NA,"",23356,"","2100","",NA,NA,NA,"U","","","D",NA,NA,NA,"False",NA,NA,723793,"2002-12-20 00:00:00.0000000","2003-10-30 00:00:00.0000000",0,0,0,0,0,0,371981,0,0,NA,0,1,0,0,0,0,0
18911918,3,190669124,190669124,190669124,2008,2013,1,"N0038304D028N","0006",NA,"",287995,"","1700","N00383",NA,NA,NA,"J","000","","C",NA,NA,NA,"True",NA,NA,190669124,"2007-10-12 00:00:00.0000000","2013-05-30 00:00:00.0000000",0,0,0,0,0,0,195908806,195908806,195908806,NA,0,1,0,0,0,0,0
3452238,53,65958536.4669,110246749.4669,110246749.4669,2008,2013,0,"","N6247308C2206",NA,"",23356,"","1700","N62473",NA,NA,NA,"J","000","","D",NA,NA,NA,"True",NA,NA,65958536.4669,"2008-09-19 00:00:00.0000000","2013-08-27 00:00:00.0000000",0,0,0,21670323.4669,65958536.4669,65958536.4669,44288213,44288213,44288213,NA,0,1,0,0,0,46,1
17983392,1,3836700,0,0,2003,2003,1,"GS35F4411G","F0860203FB115",NA,"",136521,"","5700","QA29",NA,NA,NA,"NO","3000","","A",NA,NA,NA,"",NA,NA,3836700,"2003-09-30 00:00:00.0000000","2003-09-30 00:00:00.0000000",0,0,0,0,0,0,3836700,0,0,0,0,0,0,0,0,0,0
17729340,17,10822304.66,0,0,2003,2009,1,"GS35F0361K","HQ000603F0013",NA,"",323914,"","97JC","",NA,NA,NA,"NO","","","A",NA,NA,NA,"",NA,NA,10822304.66,"2003-05-08 00:00:00.0000000","2008-10-01 00:00:00.0000000",2855484,0,0,3234754,0,0,930986,0,0,0,0,1,0,6,1,3,1
9813480,2,145420,0,0,2004,2004,1,"F0162095D0001","4303",NA,"",232601,"","5700","GV90",NA,NA,NA,"J","000","","A",NA,NA,NA,"True",NA,NA,145420,"2004-07-27 00:00:00.0000000","2004-09-29 00:00:00.0000000",0,0,0,-49534,0,0,194954,0,0,NA,0,1,0,0,0,1,1
18911485,6,365891,0,0,2006,2006,1,"N0038303G044B","YMH6",NA,"",4987,"","97AS","SPM700",NA,NA,NA,"J","000","","D",NA,NA,NA,"True",NA,NA,365891,"2006-06-06 00:00:00.0000000","2006-06-06 00:00:00.0000000",365891,0,0,0,0,0,0,0,0,NA,0,1,0,4,1,0,0
22748100,1,26953132,26953132,26953132,2010,2010,1,"SPM8EJ09D0017","10WQ",NA,"",51014,"","97AS","SPM8EJ",NA,NA,NA,"J","000","","D",NA,NA,NA,"True",NA,NA,26953132,"2010-05-13 00:00:00.0000000","2010-05-13 00:00:00.0000000",0,0,0,0,0,0,26953132,26953132,26953132,14,0,0,0,0,0,0,0
10075105,2,217037,217037,217037,2010,2011,1,"FA822410D0005","0002",NA,"",430933,"","5700","FA8224",NA,NA,NA,"Y","000","","B",NA,NA,NA,"False",NA,NA,217037,"2010-07-16 00:00:00.0000000","2010-10-14 00:00:00.0000000",0,0,0,0,0,0,217037,217037,217037,NA,0,1,0,1,1,0,0
9161930,5,467636,467636,467636,2006,2007,1,"DAAD0502D0001","0037",NA,"",182866,"","2100","W91ZLK",NA,NA,NA,"Y","000","","A",NA,NA,NA,"False",NA,NA,467636,"2006-06-07 00:00:00.0000000","2007-03-12 00:00:00.0000000",0,0,0,0,0,0,467636,467636,467636,NA,0,1,0,0,0,2,1
10008755,7,8536260.23,8536260.23,8536260.23,2007,2013,1,"FA489006D0006","0001",NA,"",329892,"","5700","FA8903",NA,NA,NA,"L","ZOP","FAIR","A",NA,NA,NA,"True",NA,NA,8536260.23,"2007-09-24 00:00:00.0000000","2013-09-30 00:00:00.0000000",0,0,0,3314927.18,3314927.18,3314927.18,4374817,4374817,4374817,NA,0,1,0,0,0,5,1
9861327,4,1.33e+08,0,0,2001,2002,1,"F1962801D0016","2",NA,"",332952,"","5700","GV56",NA,NA,NA,"J","3000","","B",NA,NA,NA,"True",NA,NA,1.33e+08,"2001-08-29 00:00:00.0000000","2002-08-08 00:00:00.0000000",0,0,0,50700000,0,0,2528098,0,0,NA,0,1,0,0,0,1,1
10092792,6,66998580,66998580,66998580,2009,2011,1,"FA862009D3033","0003",NA,"",402906,"","5700","FA8620",NA,NA,NA,"J","000","","C",NA,NA,NA,"True",NA,NA,66998580,"2009-07-15 00:00:00.0000000","2011-05-16 00:00:00.0000000",0,0,0,0,0,0,61069949,119744999,119744999,NA,0,1,0,0,0,0,0
2961126,6,19073156,0,0,2006,2007,0,"","N0001906C0101",NA,"",23356,"","1700","N00019",NA,NA,NA,"J","000","","C",NA,NA,NA,"True",NA,NA,19073156,"2006-05-04 00:00:00.0000000","2007-09-10 00:00:00.0000000",0,0,0,411920,0,0,18529479,0,0,NA,0,1,0,0,0,1,1
2950916,1,1499434,0,0,2001,2001,0,"","N0001401C0032",NA,"",23356,"","1700","E612A",NA,NA,NA,"Y","2000","","D",NA,NA,NA,"False",NA,NA,1499434,"2001-05-01 00:00:00.0000000","2001-05-01 00:00:00.0000000",0,0,0,0,0,0,1499434,0,0,1,0,0,0,0,0,0,0
18692315,3,589492.61,589492.61,589492.61,2009,2012,1,"N0003009G0013","X726",NA,"",134104,"","9763","",NA,NA,NA,"U","000","","C",NA,NA,NA,"False",NA,NA,589492.61,"2009-09-29 00:00:00.0000000","2011-11-15 00:00:00.0000000",0,0,0,0,0,0,299493,299493,299493,NA,0,1,0,0,0,0,0
18671572,8,667162,0,0,2004,2005,1,"N0002400D6000","JS26",NA,"",209658,"","1700","N68836",NA,NA,NA,"J","000","","A",NA,NA,NA,"True",NA,NA,667162,"2004-08-16 00:00:00.0000000","2005-09-07 00:00:00.0000000",0,0,0,0,0,0,833542,0,0,NA,0,1,0,0,0,0,0
18284192,1,2378215,0,0,2005,2005,1,"HHM40205A0023","0001",NA,"",170162,"","9773","HHM402",NA,NA,NA,"J","000","","A",NA,NA,NA,"True",NA,NA,2378215,"2005-08-08 00:00:00.0000000","2005-08-08 00:00:00.0000000",0,0,0,0,0,0,2378215,0,0,3,0,0,0,0,0,0,0
7880038,19,21074441.97,21074441.97,21074441.97,2010,2013,0,"","W15P7T10CF010",NA,"",23356,"","2100","W15P7T",NA,NA,NA,"J","000","","C",NA,NA,NA,"True",NA,NA,21074441.97,"2010-09-23 00:00:00.0000000","2013-08-05 00:00:00.0000000",0,0,0,0,0,0,11597307.52,11597307.52,11597307.52,NA,0,1,0,1,1,0,0
18939560,2,2514179.2,3352239,3352239,2011,2013,1,"N0038307G008D","7241",NA,"",29707,"","1700","N00383",NA,NA,NA,"J","000","","C",NA,NA,NA,"True",NA,NA,2514179.2,"2011-09-22 00:00:00.0000000","2013-05-03 00:00:00.0000000",0,0,0,0,0,0,2514179.2,3352239,3352239,NA,0,1,0,0,0,0,0
10119793,14,98131101,0,0,2005,2008,1,"FA890304D8672","0032",NA,"",249348,"","5700","FA8903",NA,NA,NA,"U","000","","A",NA,NA,NA,"False",NA,NA,98131101,"2005-09-30 00:00:00.0000000","2008-09-18 00:00:00.0000000",0,0,0,74739620,0,0,18412364,0,0,NA,0,1,0,0,0,10,1
9965986,12,2564237,0,0,2004,2005,1,"FA255001D0003","0011",NA,"",254597,"","5700","",NA,NA,NA,"R","000","","D",NA,NA,NA,"False",NA,NA,2564237,"2003-10-01 00:00:00.0000000","2004-11-19 00:00:00.0000000",0,0,0,91950,0,0,1662917,0,0,NA,0,1,0,0,0,2,1
18763334,2,4596195,0,0,2005,2005,1,"N0014004DM934","0003",NA,"",135489,"","1700","N00140",NA,NA,NA,"U","000","","C",NA,NA,NA,"False",NA,NA,4596195,"2005-09-27 00:00:00.0000000","2005-09-27 00:00:00.0000000",0,0,0,0,0,0,3963734,0,0,NA,0,1,0,0,0,0,0
24936890,200,14373684,0,0,2005,2005,1,"W91GF505D0001","0507",NA,"",332446,"","2100","W91GF5",NA,NA,NA,"J","000","","A",NA,NA,NA,"True",NA,NA,14373684,"2005-07-01 00:00:00.0000000","2005-07-01 00:00:00.0000000",0,0,0,0,0,0,14373684,0,0,2,0,0,0,0,0,0,0
18844829,12,26545249,26672125,26672125,2008,2010,1,"N0018908D0022","0017",NA,"",245933,"","1700","N00189",NA,NA,NA,"U","000","","A",NA,NA,NA,"False",NA,NA,26545249,"2008-09-30 00:00:00.0000000","2010-04-28 00:00:00.0000000",0,0,0,0,0,0,6294701.16,7433312,7433312,NA,0,1,0,0,0,0,0
3351295,34,42703268,0,0,2000,2001,0,"","N0042198C1202",NA,"",23356,"","1700","",NA,NA,NA,"U","2000","","",NA,NA,NA,"False",NA,NA,42703268,"1999-10-19 00:00:00.0000000","2001-09-27 00:00:00.0000000",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
25043618,2,1389014,1389014,1389014,2008,2008,1,"W91WAW07D0012","0005",NA,"",72633,"","2100","W91WAW",NA,NA,NA,"J","000","","A",NA,NA,NA,"True",NA,NA,1389014,"2007-12-06 00:00:00.0000000","2008-05-29 00:00:00.0000000",0,0,0,0,0,0,1389014,1389014,1389014,NA,0,1,0,0,0,0,0
22751179,1,4393024,4393024,4393024,2012,2012,1,"SPM8EJ09D0017","14DF",NA,"",51014,"","97AS","SPM8E1",NA,NA,NA,"J","000","","D",NA,NA,NA,"True",NA,NA,4393024,"2012-05-07 00:00:00.0000000","2012-05-07 00:00:00.0000000",0,0,0,0,0,0,4393024,4393024,4393024,14,0,0,0,0,0,0,0
18940295,2,16975368,16975368,16975368,2009,2009,1,"N0038308D002M","0006",NA,"",359042,"","1700","N00383",NA,NA,NA,"J","000","","C",NA,NA,NA,"True",NA,NA,16975368,"2008-12-22 00:00:00.0000000","2009-03-10 00:00:00.0000000",0,0,0,146574,146574,146574,16828794,16828794,16828794,NA,0,1,0,0,0,1,1
4243187,1,89516,0,0,2003,2003,0,"","SP092003M1010",NA,"",23356,"","97AS","0900",NA,NA,NA,"J","4000","","A",NA,NA,NA,"True",NA,NA,89516,"2002-11-22 00:00:00.0000000","2002-11-22 00:00:00.0000000",0,0,0,0,0,0,89516,0,0,8,0,0,0,0,0,0,0
25707934,2,119151.8374,119151.8374,119151.8374,2013,2013,1,"GS07F0462N","W912LM13F0013",NA,"",357809,"","2100","W912LM",NA,NA,NA,"J","000","FAIR","A",NA,NA,NA,"True",NA,NA,119151.8374,"2013-03-18 00:00:00.0000000","2013-06-17 00:00:00.0000000",0,0,0,0,0,0,122199.9375,122199.9375,122199.9375,NA,1,1,0,0,0,0,0
9842953,10,8701339.65,0,0,2006,2010,1,"F0960303D0095","3071",NA,"",227097,"","5700","FA8528",NA,NA,NA,"J","000","","A",NA,NA,NA,"True",NA,NA,8701339.65,"2006-07-01 00:00:00.0000000","2010-04-14 00:00:00.0000000",0,0,0,0,0,0,578572,0,0,NA,1,1,0,0,0,0,0
