"systemequipmentcode","CSIScontractID","SumOfnumberOfActions","SumofObligatedAmount","SumOfbaseandexercisedoptionsvalue","Sumofbaseandalloptionsvalue","StartFiscal_Year","maxoffiscal_year","IsIDV","idvpiid","piid","ContractLabelID","hyphenatedIDVpiid","CSISidvpiidID","IsPerformanceBasedLogistics","ContractingAgencyID","ContractingOfficeID","MajorCommandID","FundingAgencyID","FundingOfficeID","TypeOfContractPricing","systemequipmentcode2","statutoryexceptiontofairopportunity","extentcompeted","IsCostBased","IsFixedPrice","IsIncentive","contractactiontype","ObligatedAmount","MinOfEffectiveDate","MaxOfEffectiveDate","SumOfUnmodifiedobligatedAmount","SumOfUnmodifiedbaseandexercisedoptionsvalue","SumOfUnmodifiedbaseandalloptionsvalue","UnmodifiedNumberOfOffersReceived","IsClosed","IsModified","IsTerminated","SumOfisChangeOrder","MaxOfisChangeOrder","SumOfisNewWork","MaxOfisNewWork","LastSignedLastDateToOrder","LastUltimateCompletionDate","LastCurrentCompletionDate","ChangeOrderObligatedAmount","ChangeOrderBaseAndExercisedOptionsValue","ChangeOrderBaseAndAllOptionsValue","NewWorkObligatedAmount","NewWorkBaseAndExercisedOptionsValue","NewWorkBaseAndAllOptionsValue","IsFullAndOpen","IsSomeCompetition","IsOnlyOneSource","IsFollowonToCompetedAction","numberofoffersreceived","multipleorsingleawardidc","AwardOrIDVcontractactiontype"
"180","18059299","2","0","0","0","2007","2007","1","GS35F4754G","N0016407F0668","NA","","103998","","1700","N00164","NA","NA","NA","J","180","","A","NA","True","NA","NA","0","2007-09-10 00:00:00.0000000","2007-09-14 00:00:00.0000000","3825","3825","3825","NA","0","1","0","0","0","0","0","NA","2007-09-17","2007-09-17","0","0","0","0","0","0",0,1,NA,NA,2,"MULTIPLE AWARD","Federal Supply Schedule"
"198","18655842","1","-551","0","0","NA","2004","1","N0001495D2007","0019","NA","","306283","","1700","E3230","NA","NA","NA","U","198","","A","NA","False","NA","NA","-551","2003-10-06 00:00:00.0000000","2003-10-06 00:00:00.0000000","0","0","0","0","0","1","0","0","0","0","0","NA","NA","2001-10-11","0","0","0","0","0","0",NA,NA,NA,NA,NA,NA,NA
"180","3056491","1","27375","27375","27375","2009","2009","0","","N0016409P0216","NA","","23356","","1700","N00164","NA","NA","NA","J","180","","A","NA","True","NA","NA","27375","2008-12-29 00:00:00.0000000","2008-12-29 00:00:00.0000000","27375","27375","27375","6","0","0","0","0","0","0","0","NA","2009-01-23","2009-01-23","0","0","0","0","0","0",1,1,NA,NA,6,NA,"Purchase Order"
"516","19385187","1","247445","247445","247445","2012","2012","1","N6660410D3865","0018","NA","","362608","","1700","N66604","NA","NA","NA","J","516","","C","NA","True","NA","NA","247445","2012-06-13 00:00:00.0000000","2012-06-13 00:00:00.0000000","247445","247445","247445","1","0","0","0","0","0","0","0","NA","2013-08-12","2013-08-12","0","0","0","0","0","0",0,0,1,0,1,"SINGLE AWARD","Indefinite Delivery Contract"
"180","3054977","2","8180","8180","8180","2008","2008","0","","N0016408P0587","NA","","23356","","1700","N00164","NA","NA","NA","J","180","","C","NA","True","NA","NA","8180","2008-02-25 00:00:00.0000000","2008-05-28 00:00:00.0000000","8180","8180","8180","NA","0","1","0","0","0","0","0","NA","2008-04-04","2008-04-04","0","0","0","0","0","0",0,0,1,0,1,NA,"Purchase Order"
"180","3055996","1","3500","3500","3500","2008","2008","0","","N0016408P1673","NA","","23356","","1700","N00164","NA","NA","NA","J","180","","C","NA","True","NA","NA","3500","2008-09-25 00:00:00.0000000","2008-09-25 00:00:00.0000000","3500","3500","3500","1","0","0","0","0","0","0","0","NA","2008-10-16","2008-10-16","0","0","0","0","0","0",0,0,1,0,1,NA,"Purchase Order"
"198","2961732","4","87765076","87765076","87765076","2012","2013","0","","N0001912C0060","NA","","23356","","1700","N00019","NA","NA","NA","L","198","","C","NA","True","NA","NA","87765076","2012-09-28 00:00:00.0000000","2013-09-18 00:00:00.0000000","89226102","89226102","89226102","NA","0","1","0","0","0","1","1","NA","2014-10-18","2014-10-18","0","0","0","0","0","0",0,0,1,0,1,NA,"Definitive Contract"
"180","3054187","1","8198","8198","8198","2007","2007","0","","N0016407P2344","NA","","23356","","1700","N00164","NA","NA","NA","J","180","","A","NA","True","NA","NA","8198","2007-09-28 00:00:00.0000000","2007-09-28 00:00:00.0000000","8198","8198","8198","1","0","0","0","0","0","0","0","NA","2007-10-12","2007-10-12","0","0","0","0","0","0",1,1,NA,NA,1,NA,"Purchase Order"
"198","18662798","3","77514","77514","77514","2010","2011","1","N0001909D0022","0031","NA","","420938","","1700","N00019","NA","NA","NA","Y","198","","C","NA","False","NA","NA","77514","2010-07-02 00:00:00.0000000","2010-09-30 00:00:00.0000000","77514","77514","77514","NA","0","1","0","0","0","1","1","NA","2011-01-31","2011-01-31","0","0","0","0","0","0",0,0,1,0,1,"SINGLE AWARD","Indefinite Delivery Contract"
"515","14179624","1","97393","97393","97393","2008","2008","1","GS07F0200K","M6785408F0041","NA","","197515","","1700","M67854","NA","NA","NA","J","515","FOO","A","NA","True","NA","NA","97393","2008-06-30 00:00:00.0000000","2008-06-30 00:00:00.0000000","97393","97393","97393","1","0","0","0","0","0","0","0","NA","2008-07-15","2008-07-15","0","0","0","0","0","0",0,0,1,1,1,"MULTIPLE AWARD","Federal Supply Schedule"
"180","16677456","1","20517","20517","20517","2007","2007","1","GS24F1092B","N0016407F0758","NA","","119928","","1700","N00164","NA","NA","NA","J","180","ONE","A","NA","True","NA","NA","20517","2007-09-22 00:00:00.0000000","2007-09-22 00:00:00.0000000","20517","20517","20517","1","0","0","0","0","0","0","0","NA","2007-10-12","2007-10-12","0","0","0","0","0","0",0,0,0,0,1,"MULTIPLE AWARD","Federal Supply Schedule"
"515","17973856","1","12920","12920","12920","2008","2008","1","GS35F4374G","M6785408F0044","NA","","269073","","1700","M67854","NA","NA","NA","J","515","FOO","A","NA","True","NA","NA","12920","2008-06-24 00:00:00.0000000","2008-06-24 00:00:00.0000000","12920","12920","12920","7","0","0","0","0","0","0","0","NA","2008-06-24","2008-06-24","0","0","0","0","0","0",0,0,1,1,7,"MULTIPLE AWARD","Federal Supply Schedule"
"180","3056288","2","7051.3","7051.3","7051.3","2009","2009","0","","N0016409P0008","NA","","23356","","1700","N00164","NA","NA","NA","J","180","","C","NA","True","NA","NA","7051.3","2008-10-07 00:00:00.0000000","2008-10-15 00:00:00.0000000","7051.3","7051.3","7051.3","NA","0","1","0","0","0","0","0","NA","2008-12-02","2008-12-02","0","0","0","0","0","0",0,0,1,0,1,NA,"Purchase Order"
"516","3479696","1","4222.17","4222.17","4222.17","2010","2010","0","","N6279310MA031","NA","","23356","","1700","N62793","NA","NA","NA","J","516","","D","NA","True","NA","NA","4222.17","2009-12-23 00:00:00.0000000","2009-12-23 00:00:00.0000000","4222.17","4222.17","4222.17","1","0","0","0","0","0","0","0","NA","2010-01-04","2010-01-04","0","0","0","0","0","0",0,1,NA,NA,1,NA,"Purchase Order"
"180","3052687","1","3210","3210","3210","2007","2007","0","","N0016407P0666","NA","","23356","","1700","N00164","NA","NA","NA","J","180","","A","NA","True","NA","NA","3210","2007-02-15 00:00:00.0000000","2007-02-15 00:00:00.0000000","3210","3210","3210","1","0","0","0","0","0","0","0","NA","2007-03-08","2007-03-08","0","0","0","0","0","0",1,1,NA,NA,1,NA,"Purchase Order"
"198","25855545","1","7240801","7240801","7240801","2013","2013","1","N0001913D0005","0001","NA","","67571","","1700","N00019","NA","NA","NA","U","198","","C","NA","False","NA","NA","7240801","2012-12-28 00:00:00.0000000","2012-12-28 00:00:00.0000000","7240801","7240801","7240801","1","0","0","0","0","0","0","0","NA","2015-01-07","2015-01-07","0","0","0","0","0","0",0,0,1,0,1,"SINGLE AWARD","Indefinite Delivery Contract"
"515","2933032","4","768214","768214","768214","2008","2010","0","","M6785408C0006","NA","","23356","","1700","M67854","NA","NA","NA","U","515","","D","NA","False","NA","NA","768214","2007-10-17 00:00:00.0000000","2010-02-01 00:00:00.0000000","3e+05","6e+05","750000","NA","0","1","0","0","0","1","1","NA","2010-09-30","2010-09-30","0","0","0","168214","168214","18214",0,1,NA,NA,1,NA,"Definitive Contract"
"180","18723912","3","327034","327034","327034","2008","2010","1","N0010404GA100","S655","NA","","9769","","9763","S4306A","NA","NA","NA","J","180","","C","NA","True","NA","NA","327034","2008-09-02 00:00:00.0000000","2010-02-01 00:00:00.0000000","30000","30000","30000","NA","0","1","0","0","0","0","0","NA","2011-02-02","2011-02-02","0","0","0","0","0","0",0,0,1,0,1,"SINGLE AWARD","Indefinite Delivery Contract"
"516","2965090","25","95505442","104781636","111834475","2011","2013","0","","N0002411C6282","NA","","23356","","1700","N00024","NA","NA","NA","U","516","","C","NA","False","NA","NA","95505442","2010-11-30 00:00:00.0000000","2013-06-27 00:00:00.0000000","4e+05","14455750","43592486","NA","0","1","0","0","0","1","1","NA","2012-12-30","2012-12-30","0","0","0","0","0","60945769",0,0,1,0,1,NA,"Definitive Contract"
"516","3478468","3","7553","7553","7553","2010","2010","0","","N6278910P0006","NA","","23356","","1700","N62789","NA","NA","NA","J","516","","F","NA","True","NA","NA","7553","2009-12-21 00:00:00.0000000","2010-07-15 00:00:00.0000000","7957","7957","7957","NA","0","1","0","0","0","0","0","NA","2010-08-31","2010-08-31","0","0","0","0","0","0",0,1,NA,NA,1,NA,"Purchase Order"
"515","2933713","1","16677.92","16677.92","16677.92","2009","2009","0","","M6785409P0018","NA","","23356","","1700","M67854","NA","NA","NA","J","515","","D","NA","True","NA","NA","16677.92","2009-09-04 00:00:00.0000000","2009-09-04 00:00:00.0000000","16677.92","16677.92","16677.92","8","0","0","0","0","0","0","0","NA","2010-06-21","2010-06-21","0","0","0","0","0","0",0,1,NA,NA,8,NA,"Purchase Order"
"515","18803366","5","841360","841360","841360","2008","2010","1","N0017806D4798","EX02","NA","","122360","","1700","N00189","NA","NA","NA","","515","FAIR","A","NA","","NA","NA","841360","2008-09-22 00:00:00.0000000","2010-01-22 00:00:00.0000000","134942","411486.8","837360","NA","0","1","0","0","0","1","1","NA","2010-09-28","2010-09-28","0","0","0","74696","425873.2","0",0,1,NA,NA,5,"MULTIPLE AWARD","Indefinite Delivery Contract"
"198","19442590","4","206972.78","206972.78","206972.78","2007","2009","1","N6893607D0046","0001","NA","","237785","","1700","N68936","NA","NA","NA","Y","198","MG","A","NA","False","NA","NA","206972.78","2007-06-12 00:00:00.0000000","2008-11-24 00:00:00.0000000","20000","20000","20000","NA","1","1","0","0","0","2","1","NA","2007-12-31","2007-12-31","0","0","0","188133","188133","188133",0,0,0,0,1,"MULTIPLE AWARD","Indefinite Delivery Contract"
"198","18662815","2","72201","72201","72201","2011","2012","1","N0001909D0022","0051","NA","","420938","","1700","N00019","NA","NA","NA","Y","198","","C","NA","False","NA","NA","72201","2011-07-07 00:00:00.0000000","2012-03-06 00:00:00.0000000","72201","72201","72201","NA","0","1","0","0","0","1","1","NA","2012-03-31","2012-03-31","0","0","0","0","0","0",0,0,1,0,1,"SINGLE AWARD","Indefinite Delivery Contract"
"198","12128177","1","2359","2359","2359","2007","2007","1","GS06F0055R","N0042107F0231","NA","","92346","","1700","N00421","NA","NA","NA","J","198","FAIR","A","NA","True","NA","NA","2359","2007-04-04 00:00:00.0000000","2007-04-04 00:00:00.0000000","2359","2359","2359","3","0","0","0","0","0","0","0","NA","2007-04-13","2007-04-13","0","0","0","0","0","0",0,1,NA,NA,3,"MULTIPLE AWARD","Federal Supply Schedule"
"180","3055203","1","9733","9733","9733","2008","2008","0","","N0016408P0820","NA","","23356","","1700","N00164","NA","NA","NA","J","180","","A","NA","True","NA","NA","9733","2008-04-07 00:00:00.0000000","2008-04-07 00:00:00.0000000","9733","9733","9733","2","0","0","0","0","0","0","0","NA","2008-06-11","2008-06-11","0","0","0","0","0","0",1,1,NA,NA,2,NA,"Purchase Order"
"180","3053368","1","21000","21000","21000","2007","2007","0","","N0016407P1436","NA","","23356","","1700","N00164","NA","NA","NA","J","180","","C","NA","True","NA","NA","21000","2007-06-26 00:00:00.0000000","2007-06-26 00:00:00.0000000","21000","21000","21000","0","0","0","0","0","0","0","0","NA","2007-08-07","2007-08-07","0","0","0","0","0","0",0,0,1,0,0,NA,"Purchase Order"
"198","18662818","1","387163","387163","387163","2011","2011","1","N0001909D0022","0054","NA","","420938","","1700","N00019","NA","NA","NA","Y","198","","C","NA","False","NA","NA","387163","2011-08-12 00:00:00.0000000","2011-08-12 00:00:00.0000000","387163","387163","387163","1","0","0","0","0","0","0","0","NA","2011-12-31","2011-12-31","0","0","0","0","0","0",0,0,1,0,1,"SINGLE AWARD","Indefinite Delivery Contract"
"180","3053500","2","16515","16515","16515","2007","2008","0","","N0016407P1589","NA","","23356","","1700","N00164","NA","NA","NA","J","180","","A","NA","True","NA","NA","16515","2007-07-14 00:00:00.0000000","2007-12-17 00:00:00.0000000","18715","18715","18715","NA","0","1","0","0","0","0","0","NA","2007-10-14","2007-10-14","0","0","0","0","0","0",1,1,NA,NA,2,NA,"Purchase Order"
"180","3055704","1","20781","20781","20781","2008","2008","0","","N0016408P1360","NA","","23356","","1700","N00164","NA","NA","NA","J","180","","C","NA","True","NA","NA","20781","2008-07-21 00:00:00.0000000","2008-07-21 00:00:00.0000000","20781","20781","20781","1","0","0","0","0","0","0","0","NA","2008-08-18","2008-08-18","0","0","0","0","0","0",0,0,1,0,1,NA,"Purchase Order"
"198","26391296","1","0","189498.6094","189498.6094","2013","2013","1","N0001913D0005","0030","NA","","67571","","1700","N00019","NA","NA","NA","Y","198","","C","NA","False","NA","NA","0","2013-09-17 00:00:00.0000000","2013-09-17 00:00:00.0000000","0","189498.6094","189498.6094","1","0","0","0","0","0","0","0","NA","2014-03-17","2014-03-17","0","0","0","0","0","0",0,0,1,0,1,"SINGLE AWARD","Indefinite Delivery Contract"
"515","2934921","9","8194400","8194400","8194400","2012","2013","0","","M6785412C0002","NA","","23356","","1700","M67854","NA","NA","NA","J","515","","A","NA","True","NA","NA","8194400","2012-08-27 00:00:00.0000000","2013-07-16 00:00:00.0000000","4062856","4062856","8194400","NA","0","1","0","0","0","2","1","NA","2013-11-30","2013-11-30","0","0","0","1144679","1144679","0",1,1,NA,NA,4,NA,"Definitive Contract"
"180","18781284","2","58861","58861","58861","2007","2007","1","N0016405D8918","0004","NA","","156344","","1700","N00164","NA","NA","NA","J","180","","A","NA","True","NA","NA","58861","2007-03-13 00:00:00.0000000","2007-03-28 00:00:00.0000000","58861","58861","58861","NA","0","1","0","0","0","0","0","NA","2007-06-25","2007-06-25","0","0","0","0","0","0",1,1,NA,NA,3,"SINGLE AWARD","Indefinite Delivery Contract"
"180","16671505","1","69530","69530","69530","2007","2007","1","GS24F0806A","N0016407F0374","NA","","319529","","1700","N00164","NA","NA","NA","J","180","","A","NA","True","NA","NA","69530","2007-07-03 00:00:00.0000000","2007-07-03 00:00:00.0000000","69530","69530","69530","1","0","0","0","0","0","0","0","NA","2007-08-27","2007-08-27","0","0","0","0","0","0",0,1,NA,NA,1,"MULTIPLE AWARD","Federal Supply Schedule"
"180","3053291","1","99085","99085","99085","2007","2007","0","","N0016407P1348","NA","","23356","","1700","N00164","NA","NA","NA","J","180","","B","NA","True","NA","NA","99085","2007-06-14 00:00:00.0000000","2007-06-14 00:00:00.0000000","99085","99085","99085","1","0","0","0","0","0","0","0","NA","2007-08-10","2007-08-10","0","0","0","0","0","0",0,0,0,0,1,NA,"Purchase Order"
"516","18845649","1","59535.18","59535.18","59535.18","2009","2009","1","N0018908D0080","0008","NA","","301010","","1700","N62789","NA","NA","NA","J","516","","A","NA","True","NA","NA","59535.18","2008-09-19 00:00:00.0000000","2008-09-19 00:00:00.0000000","59535.18","59535.18","59535.18","3","0","0","0","0","0","0","0","NA","2008-09-22","2008-09-22","0","0","0","0","0","0",1,1,NA,NA,3,"SINGLE AWARD","Indefinite Delivery Contract"
"180","3057224","1","17614","17614","17614","2009","2009","0","","N0016409P0959","NA","","23356","","1700","N00164","NA","NA","NA","J","180","","C","NA","True","NA","NA","17614","2009-08-04 00:00:00.0000000","2009-08-04 00:00:00.0000000","17614","17614","17614","1","0","0","0","0","0","0","0","NA","2009-09-03","2009-09-03","0","0","0","0","0","0",0,0,1,0,1,NA,"Purchase Order"
"198","18664026","3","27165","27165","27165","2012","2013","1","N0001912D0002","0003","NA","","264275","","1700","N00019","NA","NA","NA","U","198","","C","NA","False","NA","NA","27165","2012-01-19 00:00:00.0000000","2012-08-31 00:00:00.0000000","27165","27165","27165","NA","0","1","0","0","0","0","0","NA","2013-01-31","2013-01-31","0","0","0","0","0","0",0,0,1,0,1,"SINGLE AWARD","Indefinite Delivery Contract"
"198","25855548","1","1e+06","2017426","2017426","2013","2013","1","N0001913D0005","0004","NA","","67571","","1700","N00019","NA","NA","NA","U","198","","C","NA","False","NA","NA","1e+06","2013-02-22 00:00:00.0000000","2013-02-22 00:00:00.0000000","1e+06","2017426","2017426","1","0","0","0","0","0","0","0","NA","2014-05-31","2014-05-31","0","0","0","0","0","0",0,0,1,0,1,"SINGLE AWARD","Indefinite Delivery Contract"
"180","3052269","1","16055","16055","16055","2007","2007","0","","N0016407P0228","NA","","23356","","1700","N00164","NA","NA","NA","J","180","","C","NA","True","NA","NA","16055","2006-11-27 00:00:00.0000000","2006-11-27 00:00:00.0000000","16055","16055","16055","1","0","0","0","0","0","0","0","NA","2006-12-01","2006-12-01","0","0","0","0","0","0",0,0,1,0,1,NA,"Purchase Order"
"180","3053603","1","4208","4208","4208","2007","2007","0","","N0016407P1709","NA","","23356","","1700","N00164","NA","NA","NA","J","180","","C","NA","True","NA","NA","4208","2007-08-01 00:00:00.0000000","2007-08-01 00:00:00.0000000","4208","4208","4208","1","0","0","0","0","0","0","0","NA","2007-08-31","2007-08-31","0","0","0","0","0","0",0,0,1,0,1,NA,"Purchase Order"
"516","3164208","2","186779.76","186779.76","186779.76","2010","2011","0","","N0018910CP507","NA","","23356","","1700","N00189","NA","NA","NA","J","516","","A","NA","True","NA","NA","186779.76","2010-06-08 00:00:00.0000000","2011-02-18 00:00:00.0000000","187499.76","187499.76","187499.76","NA","0","1","0","0","0","1","1","NA","2011-05-02","2011-05-02","0","0","0","-720","-720","-720",1,1,NA,NA,2,NA,"Definitive Contract"
"180","17713243","1","99062.34","99062.34","99062.34","2009","2009","1","GS35F0330J","N0016409F0405","NA","","7878","","1700","N00164","NA","NA","NA","J","180","ONE","A","NA","True","NA","NA","99062.34","2009-09-29 00:00:00.0000000","2009-09-29 00:00:00.0000000","99062.34","99062.34","99062.34","1","0","0","0","0","0","0","0","NA","2009-10-01","2009-10-01","0","0","0","0","0","0",0,0,0,0,1,"MULTIPLE AWARD","Federal Supply Schedule"
"198","19442593","2","21608.52","21608.52","21608.52","2008","2012","1","N6893607D0046","0004","NA","","237785","","1700","N68936","NA","NA","NA","Y","198","FAIR","A","NA","False","NA","NA","21608.52","2008-04-25 00:00:00.0000000","2011-11-17 00:00:00.0000000","21793","21793","21793","NA","0","1","0","0","0","0","0","NA","2008-05-09","2008-05-09","0","0","0","0","0","0",0,1,NA,NA,2,"MULTIPLE AWARD","Indefinite Delivery Contract"
"180","16651823","2","5667.44","5667.44","5667.44","2009","2009","1","GS24F0007K","N0016409F0228","NA","","228185","","1700","N00164","NA","NA","NA","J","180","ONE","A","NA","True","NA","NA","5667.44","2009-07-15 00:00:00.0000000","2009-07-17 00:00:00.0000000","5667.44","5667.44","5667.44","NA","0","1","0","0","0","0","0","NA","2009-07-25","2009-07-25","0","0","0","0","0","0",0,0,0,0,1,"MULTIPLE AWARD","Federal Supply Schedule"
"198","18659034","3","200967","200967","200967","2008","2009","1","N0001904D0077","0008","NA","","89342","","1700","N00019","NA","NA","NA","U","198","","C","NA","False","NA","NA","200967","2008-08-29 00:00:00.0000000","2009-04-22 00:00:00.0000000","200967","200967","200967","NA","0","1","0","0","0","0","0","NA","2009-04-30","2009-04-30","0","0","0","0","0","0",0,0,1,0,1,"SINGLE AWARD","Indefinite Delivery Contract"
"198","25855408","3","97877","97877","97877","2013","2013","1","N0001912D0002","0013","NA","","264275","","1700","N00019","NA","NA","NA","U","198","","C","NA","False","NA","NA","97877","2013-06-17 00:00:00.0000000","2013-09-13 00:00:00.0000000","79995","79995","79995","NA","0","1","0","0","0","1","1","NA","2013-12-31","2013-12-31","0","0","0","17882","17882","17882",0,0,1,0,1,"SINGLE AWARD","Indefinite Delivery Contract"
"180","3054459","1","9995","9995","9995","2008","2008","0","","N0016408P0040","NA","","23356","","1700","N00164","NA","NA","NA","J","180","","C","NA","True","NA","NA","9995","2007-10-16 00:00:00.0000000","2007-10-16 00:00:00.0000000","9995","9995","9995","1","0","0","0","0","0","0","0","NA","2007-11-15","2007-11-15","0","0","0","0","0","0",0,0,1,0,1,NA,"Purchase Order"
"180","3055063","1","20348","20348","20348","2008","2008","0","","N0016408P0676","NA","","23356","","1700","N00164","NA","NA","NA","J","180","","C","NA","True","NA","NA","20348","2008-03-11 00:00:00.0000000","2008-03-11 00:00:00.0000000","20348","20348","20348","1","0","0","0","0","0","0","0","NA","2008-07-01","2008-07-01","0","0","0","0","0","0",0,0,1,0,1,NA,"Purchase Order"
"198","18655834","1","-383","0","0","NA","2004","1","N0001495D2007","0005","NA","","306283","","1700","E3230","NA","NA","NA","U","198","","A","NA","False","NA","NA","-383","2003-10-16 00:00:00.0000000","2003-10-16 00:00:00.0000000","0","0","0","0","0","1","0","0","0","0","0","NA","NA","1996-09-19","0","0","0","0","0","0",NA,NA,NA,NA,NA,NA,NA
"515","17785814","1","10959.12","10959.12","10959.12","2011","2011","1","GS35F0536T","M6785411F0018","NA","","346115","","1700","M67854","NA","NA","NA","J","515","FAIR","A","NA","True","NA","NA","10959.12","2011-01-21 00:00:00.0000000","2011-01-21 00:00:00.0000000","10959.12","10959.12","10959.12","3","0","0","0","0","0","0","0","NA","2011-02-05","2011-02-05","0","0","0","0","0","0",0,1,NA,NA,3,"MULTIPLE AWARD","Federal Supply Schedule"
"180","18785810","4","73072.5","73072.5","73072.5","2010","2011","1","N0016410DGP38","0002","NA","","230745","","1700","N00164","NA","NA","NA","J","180","","D","NA","True","NA","NA","73072.5","2010-09-15 00:00:00.0000000","2011-03-16 00:00:00.0000000","73072.5","73072.5","73072.5","NA","0","1","0","0","0","1","1","NA","2011-03-14","2011-03-14","0","0","0","0","0","0",0,1,NA,NA,2,"SINGLE AWARD","Indefinite Delivery Contract"
"198","9779295","8","2525000","3208132.82","3208132.82","2009","2013","1","DTRA0103D0001","0013","NA","","366668","","9761","HDTRA1","NA","NA","NA","U","198","","C","NA","False","NA","NA","2525000","2009-08-28 00:00:00.0000000","2013-09-30 00:00:00.0000000","250000","1774150.09","1774150.09","NA","0","1","0","2","1","3","1","NA","2014-03-01","2014-03-01","1500000","1433982.73","1433982.73","350000","0","0",0,0,1,0,1,"SINGLE AWARD","Indefinite Delivery Contract"
"180","18686835","2","178491","178491","178491","2012","2012","1","N0002409G2304","ER06","NA","","208160","","1700","N62786","NA","NA","NA","U","180","","C","NA","False","NA","NA","178491","2011-10-19 00:00:00.0000000","2012-03-23 00:00:00.0000000","110540","221080","221080","NA","0","1","0","0","0","1","1","NA","2012-04-30","2012-04-30","0","0","0","67951","-42589","-42589",0,0,1,0,1,"SINGLE AWARD","Indefinite Delivery Contract"
"180","3054671","1","1124","1124","1124","2008","2008","0","","N0016408P0260","NA","","23356","","1700","N00164","NA","NA","NA","J","180","","C","NA","True","NA","NA","1124","2007-12-05 00:00:00.0000000","2007-12-05 00:00:00.0000000","1124","1124","1124","1","0","0","0","0","0","0","0","NA","2008-01-19","2008-01-19","0","0","0","0","0","0",0,0,1,0,1,NA,"Purchase Order"
"515","3421018","1","1650","1650","1650","2007","2007","0","","N6133107P6105","NA","","23356","","1700","N61331","NA","NA","NA","J","515","","C","NA","True","NA","NA","1650","2006-10-27 00:00:00.0000000","2006-10-27 00:00:00.0000000","1650","1650","1650","0","0","0","0","0","0","0","0","NA","2006-11-06","2006-11-06","0","0","0","0","0","0",0,0,1,0,0,NA,"Purchase Order"
"180","3052444","1","16280","16280","16280","2007","2007","0","","N0016407P0414","NA","","23356","","1700","N00164","NA","NA","NA","J","180","","C","NA","True","NA","NA","16280","2007-01-04 00:00:00.0000000","2007-01-04 00:00:00.0000000","16280","16280","16280","1","0","0","0","0","0","0","0","NA","2007-05-08","2007-05-08","0","0","0","0","0","0",0,0,1,0,1,NA,"Purchase Order"
"515","2934945","3","149450","149450","149450","2012","2013","0","","M6785412C0231","NA","","23356","","1700","M67854","NA","NA","NA","J","515","","D","NA","True","NA","NA","149450","2011-11-15 00:00:00.0000000","2012-10-04 00:00:00.0000000","79951.2","79951.2","149450","NA","0","1","0","0","0","1","1","NA","2013-03-18","2013-03-18","0","0","0","69498.8","69498.8","0",0,1,NA,NA,11,NA,"Definitive Contract"
"180","18785813","1","60808","60808","60808","2011","2011","1","N0016410DGP38","0005","NA","","230745","","1700","N00164","NA","NA","NA","J","180","","D","NA","True","NA","NA","60808","2011-08-29 00:00:00.0000000","2011-08-29 00:00:00.0000000","60808","60808","60808","2","0","0","0","0","0","0","0","NA","2012-01-30","2012-01-30","0","0","0","0","0","0",0,1,NA,NA,2,"SINGLE AWARD","Indefinite Delivery Contract"
"180","3057296","1","7332","7332","7332","2009","2009","0","","N0016409P1033","NA","","23356","","1700","N00164","NA","NA","NA","J","180","","C","NA","True","NA","NA","7332","2009-08-18 00:00:00.0000000","2009-08-18 00:00:00.0000000","7332","7332","7332","0","0","0","0","0","0","0","0","NA","2009-09-22","2009-09-22","0","0","0","0","0","0",0,0,1,0,0,NA,"Purchase Order"
"180","3052075","1","5895","5895","5895","2007","2007","0","","N0016407P0020","NA","","23356","","1700","N00164","NA","NA","NA","J","180","","A","NA","True","NA","NA","5895","2006-10-11 00:00:00.0000000","2006-10-11 00:00:00.0000000","5895","5895","5895","2","0","0","0","0","0","0","0","NA","2006-10-23","2006-10-23","0","0","0","0","0","0",1,1,NA,NA,2,NA,"Purchase Order"
"198","16593383","5","399249.91","399249.91","399249.91","2007","2008","1","GS23F0008K","N5702307F2024","NA","","194935","","1700","N57023","NA","NA","NA","J","198","FAIR","A","NA","True","NA","NA","399249.91","2007-04-02 00:00:00.0000000","2008-06-19 00:00:00.0000000","0","0","0","NA","1","1","0","0","0","3","1","NA","2008-06-19","2008-06-19","0","0","0","431130.38","431130.38","431130.38",0,1,NA,NA,3,"MULTIPLE AWARD","Federal Supply Schedule"
"180","3056904","2","25487.2","25487.2","25487.2","2009","2009","0","","N0016409P0636","NA","","23356","","1700","N00164","NA","NA","NA","J","180","","C","NA","True","NA","NA","25487.2","2009-05-14 00:00:00.0000000","2009-05-15 00:00:00.0000000","25487.2","25487.2","25487.2","NA","0","1","0","0","0","0","0","NA","2009-08-22","2009-08-22","0","0","0","0","0","0",0,0,1,0,1,NA,"Purchase Order"
"180","3057900","1","42961.84","42961.84","42961.84","2010","2010","0","","N0016410P0137","NA","","23356","","1700","N00164","NA","NA","NA","J","180","","C","NA","True","NA","NA","42961.84","2009-12-15 00:00:00.0000000","2009-12-15 00:00:00.0000000","42961.84","42961.84","42961.84","1","0","0","0","0","0","0","0","NA","2010-12-15","2010-12-15","0","0","0","0","0","0",0,0,1,0,1,NA,"Purchase Order"
"180","3053678","3","16147.99","16147.99","16147.99","2007","2011","0","","N0016407P1792","NA","","23356","","1700","N00164","NA","NA","NA","J","180","","C","NA","True","NA","NA","16147.99","2007-08-10 00:00:00.0000000","2011-01-24 00:00:00.0000000","16938","16938","16938","NA","1","1","0","0","0","0","0","NA","2007-11-29","2007-11-29","0","0","0","0","0","0",0,0,1,0,1,NA,"Purchase Order"
